Episode,Mean Steps,Mean Rewards,Mean Q Sizes
89282,126.8,-115.8,1323313.9
89283,37.3,-26.3,1323319.1
89284,121.4,-110.4,1323331.3
89285,16.4,-5.4,1323333.3
89286,32.9,-21.9,1323337.3
89287,27.2,-16.2,1323341.2
89288,98.9,-87.9,1323351.7
89289,138.6,-127.6,1323365.4
89290,140.1,-129.1,1323379.0
89291,31.4,-20.4,1323383.3
89292,17.9,-6.9,1323385.4
89293,17.5,-6.5,1323387.5
89294,150.2,-139.2,1323403.1
89295,56.8,-45.8,1323408.5
89296,198.9,-187.9,1323426.6
89297,25.3,-14.3,1323429.9
89298,6.9,4.1,1323430.5
89299,106.0,-95.0,1323440.3
89300,44.2,-33.2,1323446.6
89301,104.7,-93.7,1323458.2
89302,107.1,-96.1,1323469.5
89303,174.5,-163.5,1323485.0
89304,167.9,-156.9,1323500.3
89305,103.8,-92.8,1323511.3
89306,98.4,-87.4,1323522.0
89307,123.7,-112.7,1323534.3
89308,12.1,-1.1,1323535.7
89309,49.5,-38.5,1323539.8
89310,158.0,-147.0,1323554.3
89311,68.8,-57.8,1323560.7
89312,31.7,-20.7,1323565.3
89313,121.8,-110.8,1323579.0
89314,88.2,-77.2,1323587.8
89315,197.8,-186.8,1323603.9
89316,98.1,-87.1,1323612.9
89317,68.7,-57.7,1323619.4
89318,91.2,-80.2,1323627.1
89319,262.4,-251.4,1323649.6
89320,105.4,-94.4,1323658.3
89321,17.0,-6.0,1323660.7
89322,73.7,-62.7,1323668.6
89323,94.0,-83.0,1323677.6
89324,130.0,-119.0,1323688.9
89325,55.3,-44.3,1323696.1
89326,131.1,-120.1,1323708.3
89327,131.9,-120.9,1323720.6
89328,147.0,-136.0,1323734.5
89329,215.9,-204.9,1323751.8
89330,118.4,-107.4,1323761.9
89331,143.3,-132.3,1323775.5
89332,175.7,-164.7,1323790.0
89333,79.3,-68.3,1323800.3
89334,100.0,-89.0,1323809.2
89335,94.1,-83.1,1323818.3
89336,60.5,-49.5,1323826.3
89337,19.0,-8.0,1323827.9
89338,79.9,-68.9,1323835.9
89339,86.2,-75.2,1323844.5
89340,39.4,-28.4,1323849.7
89341,100.2,-89.2,1323863.1
89342,8.6,2.4,1323863.9
89343,105.6,-94.6,1323874.5
89344,89.2,-78.2,1323884.3
89345,76.9,-65.9,1323893.8
89346,62.0,-51.0,1323898.8
89347,48.5,-37.5,1323902.3
89348,57.9,-46.9,1323908.8
89349,70.9,-59.9,1323915.1
89350,77.2,-66.2,1323923.3
89351,51.0,-40.0,1323927.3
89352,46.4,-35.4,1323934.2
89353,21.6,-10.6,1323936.5
89354,169.6,-158.6,1323952.3
89355,123.8,-112.8,1323961.4
89356,156.5,-145.5,1323976.2
89357,140.3,-129.3,1323990.0
89358,65.9,-54.9,1323999.0
89359,168.9,-157.9,1324016.2
89360,25.7,-14.7,1324019.0
89361,83.9,-72.9,1324027.0
89362,9.2,1.8,1324028.4
89363,7.9,3.1,1324029.6
89364,15.7,-4.7,1324031.7
89365,76.0,-65.0,1324039.3
89366,33.7,-22.7,1324043.9
89367,116.7,-105.7,1324054.8
89368,119.1,-108.1,1324063.7
89369,154.0,-143.0,1324078.6
89370,48.0,-37.0,1324083.7
89371,99.8,-88.8,1324094.7
89372,115.0,-104.0,1324104.6
89373,22.9,-11.9,1324108.5
89374,79.6,-68.6,1324115.4
89375,142.8,-131.8,1324128.0
89376,64.0,-53.0,1324133.5
89377,88.8,-77.8,1324141.7
89378,41.0,-30.0,1324147.1
89379,163.9,-152.9,1324164.2
89380,124.7,-113.7,1324177.3
89381,35.6,-24.6,1324181.7
89382,48.5,-37.5,1324186.1
89383,68.9,-57.9,1324192.2
89384,122.5,-111.5,1324202.7
89385,110.1,-99.1,1324210.9
89386,105.0,-94.0,1324223.0
89387,97.7,-86.7,1324232.4
89388,5.4,5.6,1324232.4
89389,66.6,-55.6,1324236.7
89390,48.4,-37.4,1324241.2
89391,75.6,-64.6,1324250.4
89392,79.3,-68.3,1324259.3
89393,157.3,-146.3,1324272.3
89394,129.5,-118.5,1324286.9
89395,133.2,-122.2,1324301.8
89396,51.5,-40.5,1324307.9
89397,87.5,-76.5,1324316.5
89398,60.2,-49.2,1324322.0
89399,46.2,-35.2,1324327.2
89400,67.1,-56.1,1324333.8
89401,89.0,-78.0,1324342.8
89402,98.4,-87.4,1324353.7
89403,53.5,-42.5,1324357.8
89404,108.7,-97.7,1324367.7
89405,77.5,-66.5,1324376.1
89406,129.1,-118.1,1324389.3
89407,4.5,6.5,1324389.3
89408,143.1,-132.1,1324401.8
89409,63.7,-52.7,1324410.5
89410,71.5,-60.5,1324417.0
89411,95.0,-84.0,1324427.7
89412,13.4,-2.4,1324430.2
89413,70.5,-59.5,1324438.1
89414,53.6,-42.6,1324442.2
89415,85.4,-74.4,1324449.8
89416,86.4,-75.4,1324459.0
89417,28.2,-17.2,1324463.1
89418,52.3,-41.3,1324467.4
89419,35.1,-24.1,1324472.1
89420,73.9,-62.9,1324481.2
89421,114.1,-103.1,1324490.8
89422,55.0,-44.0,1324496.9
89423,107.0,-96.0,1324504.8
89424,185.8,-174.8,1324522.1
89425,26.8,-15.8,1324525.9
89426,61.9,-50.9,1324530.6
89427,4.6,6.4,1324530.6
89428,153.6,-142.6,1324545.1
89429,122.7,-111.7,1324558.8
89430,15.0,-4.0,1324560.7
89431,15.5,-4.5,1324562.2
89432,127.1,-116.1,1324572.7
89433,149.6,-138.6,1324584.2
89434,60.2,-49.2,1324590.6
89435,145.8,-134.8,1324604.8
89436,49.9,-38.9,1324608.7
89437,154.2,-143.2,1324623.6
89438,34.4,-23.4,1324629.7
89439,13.4,-2.4,1324631.3
89440,83.2,-72.2,1324640.8
89441,64.8,-53.8,1324647.5
89442,19.1,-8.1,1324650.1
89443,156.7,-145.7,1324663.3
89444,103.0,-92.0,1324671.0
89445,123.7,-112.7,1324686.6
89446,19.7,-8.7,1324690.6
89447,54.8,-43.8,1324696.1
89448,76.5,-65.5,1324702.2
89449,41.1,-30.1,1324707.0
89450,48.9,-37.9,1324713.0
89451,94.8,-83.8,1324721.5
89452,71.4,-60.4,1324729.1
89453,179.1,-168.1,1324745.9
89454,84.6,-73.6,1324753.3
89455,39.0,-28.0,1324756.6
89456,44.5,-33.5,1324760.6
89457,44.4,-33.4,1324764.3
89458,17.9,-6.9,1324766.8
89459,107.5,-96.5,1324776.3
89460,142.1,-131.1,1324789.9
89461,132.8,-121.8,1324802.2
89462,22.4,-11.4,1324804.8
89463,204.3,-193.3,1324822.5
89464,101.7,-90.7,1324834.1
89465,174.6,-163.6,1324850.7
89466,117.4,-106.4,1324861.5
89467,93.7,-82.7,1324871.4
89468,4.7,6.3,1324871.4
89469,92.9,-81.9,1324882.1
89470,149.6,-138.6,1324895.2
89471,72.3,-61.3,1324900.2
89472,13.3,-2.3,1324901.4
89473,92.6,-81.6,1324909.6
89474,21.0,-10.0,1324912.1
89475,30.3,-19.3,1324916.0
89476,157.9,-146.9,1324929.3
89477,204.7,-193.7,1324946.3
89478,81.0,-70.0,1324955.0
89479,145.1,-134.1,1324968.2
89480,133.7,-122.7,1324976.9
89481,28.0,-17.0,1324980.6
89482,74.3,-63.3,1324991.8
89483,99.6,-88.6,1325001.3
89484,112.4,-101.4,1325012.9
89485,129.1,-118.1,1325026.9
89486,87.5,-76.5,1325034.3
89487,45.3,-34.3,1325037.9
89488,59.8,-48.8,1325045.7
89489,80.0,-69.0,1325053.7
89490,73.7,-62.7,1325061.3
89491,53.0,-42.0,1325067.8
89492,109.3,-98.3,1325078.2
89493,92.4,-81.4,1325087.5
89494,47.6,-36.6,1325094.9
89495,117.9,-106.9,1325105.0
89496,65.4,-54.4,1325110.6
89497,29.4,-18.4,1325114.9
89498,53.3,-42.3,1325120.0
89499,64.2,-53.2,1325128.1
89500,95.4,-84.4,1325136.5
89501,111.2,-100.2,1325146.4
89502,97.1,-86.1,1325156.9
89503,18.4,-7.4,1325159.7
89504,66.0,-55.0,1325169.1
89505,76.5,-65.5,1325175.9
89506,26.6,-15.6,1325178.6
89507,30.3,-19.3,1325182.7
89508,106.1,-95.1,1325196.4
89509,72.4,-61.4,1325206.2
89510,145.1,-134.1,1325218.1
89511,122.0,-111.0,1325229.4
89512,147.1,-136.1,1325243.1
89513,68.8,-57.8,1325251.3
89514,138.2,-127.2,1325264.2
89515,195.4,-184.4,1325280.8
89516,39.4,-28.4,1325284.9
89517,27.3,-16.3,1325288.5
89518,76.2,-65.2,1325295.6
89519,81.5,-70.5,1325303.8
89520,64.0,-53.0,1325312.5
89521,47.2,-36.2,1325317.7
89522,68.6,-57.6,1325324.9
89523,95.0,-84.0,1325334.6
89524,154.3,-143.3,1325351.8
89525,195.0,-184.0,1325370.2
89526,135.5,-124.5,1325382.2
89527,82.6,-71.6,1325390.0
89528,25.8,-14.8,1325392.7
89529,103.0,-92.0,1325403.3
89530,119.3,-108.3,1325416.3
89531,27.4,-16.4,1325420.2
89532,63.1,-52.1,1325427.0
89533,197.3,-186.3,1325443.9
89534,107.8,-96.8,1325455.6
89535,149.2,-138.2,1325472.7
89536,102.4,-91.4,1325480.3
89537,150.6,-139.6,1325493.0
89538,69.7,-58.7,1325499.1
89539,89.0,-78.0,1325508.3
89540,108.1,-97.1,1325518.5
89541,126.2,-115.2,1325530.0
89542,17.2,-6.2,1325532.3
89543,136.1,-125.1,1325545.3
89544,161.2,-150.2,1325561.1
89545,30.2,-19.2,1325565.4
89546,135.6,-124.6,1325577.6
89547,70.3,-59.3,1325584.7
89548,142.8,-131.8,1325596.0
89549,19.4,-8.4,1325598.1
89550,9.0,2.0,1325599.4
89551,74.7,-63.7,1325606.9
89552,28.8,-17.8,1325610.8
89553,74.9,-63.9,1325618.9
89554,68.4,-57.4,1325626.5
89555,69.9,-58.9,1325633.1
89556,152.0,-141.0,1325645.6
89557,83.0,-72.0,1325654.0
89558,138.0,-127.0,1325668.6
89559,83.4,-72.4,1325677.1
89560,66.7,-55.7,1325685.3
89561,28.0,-17.0,1325688.6
89562,8.3,2.7,1325689.6
89563,42.3,-31.3,1325695.5
89564,34.6,-23.6,1325701.0
89565,65.3,-54.3,1325710.7
89566,124.2,-113.2,1325723.5
89567,74.8,-63.8,1325733.5
89568,59.1,-48.1,1325740.0
89569,32.9,-21.9,1325744.1
89570,78.0,-67.0,1325751.4
89571,86.3,-75.3,1325760.6
89572,15.8,-4.8,1325762.3
89573,12.0,-1.0,1325763.7
89574,68.2,-57.2,1325771.6
89575,122.7,-111.7,1325784.8
89576,158.2,-147.2,1325798.4
89577,78.7,-67.7,1325808.1
89578,38.6,-27.6,1325813.2
89579,77.9,-66.9,1325822.2
89580,72.7,-61.7,1325829.8
89581,50.2,-39.2,1325835.6
89582,74.9,-63.9,1325841.9
89583,73.2,-62.2,1325849.4
89584,164.4,-153.4,1325865.1
89585,34.7,-23.7,1325869.5
89586,126.0,-115.0,1325880.7
89587,116.7,-105.7,1325893.5
89588,78.6,-67.6,1325901.0
89589,101.4,-90.4,1325910.9
89590,159.0,-148.0,1325924.4
89591,180.3,-169.3,1325939.4
89592,78.0,-67.0,1325947.6
89593,48.2,-37.2,1325954.8
89594,79.2,-68.2,1325961.7
89595,78.7,-67.7,1325969.4
89596,92.5,-81.5,1325980.3
89597,90.5,-79.5,1325990.6
89598,80.4,-69.4,1325997.5
89599,39.7,-28.7,1326001.2
89600,75.9,-64.9,1326009.4
89601,28.3,-17.3,1326013.4
89602,123.4,-112.4,1326024.6
89603,178.2,-167.2,1326038.8
89604,130.3,-119.3,1326050.3
89605,43.4,-32.4,1326055.1
89606,92.8,-81.8,1326065.8
89607,38.8,-27.8,1326070.9
89608,53.6,-42.6,1326078.1
89609,137.3,-126.3,1326091.7
89610,165.7,-154.7,1326106.9
89611,214.3,-203.3,1326126.2
89612,48.4,-37.4,1326130.0
89613,94.0,-83.0,1326138.5
89614,118.2,-107.2,1326148.5
89615,28.3,-17.3,1326151.2
89616,109.2,-98.2,1326162.6
89617,76.8,-65.8,1326168.2
89618,109.6,-98.6,1326180.2
89619,58.6,-47.6,1326187.0
89620,49.3,-38.3,1326190.6
89621,4.5,6.5,1326190.7
89622,209.6,-198.6,1326211.2
89623,164.4,-153.4,1326227.9
89624,55.3,-44.3,1326232.9
89625,5.1,5.9,1326232.9
89626,97.3,-86.3,1326242.8
89627,107.5,-96.5,1326251.5
89628,128.8,-117.8,1326262.2
89629,63.4,-52.4,1326269.1
89630,91.7,-80.7,1326278.7
89631,70.0,-59.0,1326288.5
89632,4.6,6.4,1326288.5
89633,208.0,-197.0,1326310.0
89634,117.7,-106.7,1326317.9
89635,80.0,-69.0,1326326.3
89636,117.4,-106.4,1326337.8
89637,4.5,6.5,1326337.8
89638,177.6,-166.6,1326355.0
89639,101.3,-90.3,1326364.0
89640,96.5,-85.5,1326373.1
89641,97.9,-86.9,1326380.9
89642,87.1,-76.1,1326387.6
89643,27.5,-16.5,1326391.3
89644,59.7,-48.7,1326399.9
89645,20.7,-9.7,1326403.0
89646,89.8,-78.8,1326412.0
89647,96.1,-85.1,1326423.5
89648,77.5,-66.5,1326431.9
89649,115.2,-104.2,1326440.7
89650,91.4,-80.4,1326449.6
89651,44.9,-33.9,1326454.7
89652,4.8,6.2,1326454.8
89653,21.6,-10.6,1326457.1
89654,62.4,-51.4,1326461.5
89655,130.1,-119.1,1326472.9
89656,64.2,-53.2,1326479.0
89657,44.9,-33.9,1326484.2
89658,137.0,-126.0,1326497.7
89659,80.9,-69.9,1326506.6
89660,79.0,-68.0,1326513.7
89661,106.1,-95.1,1326522.9
89662,97.4,-86.4,1326532.6
89663,124.7,-113.7,1326542.8
89664,147.5,-136.5,1326557.5
89665,164.3,-153.3,1326573.6
89666,61.9,-50.9,1326580.1
89667,60.1,-49.1,1326586.8
89668,90.7,-79.7,1326594.9
89669,127.2,-116.2,1326607.6
89670,45.9,-34.9,1326614.4
89671,69.3,-58.3,1326621.2
89672,60.8,-49.8,1326626.9
89673,150.2,-139.2,1326638.3
89674,41.7,-30.7,1326645.1
89675,119.0,-108.0,1326659.3
89676,49.8,-38.8,1326665.5
89677,107.7,-96.7,1326673.4
89678,174.5,-163.5,1326690.1
89679,113.7,-102.7,1326699.6
89680,50.7,-39.7,1326706.5
89681,127.4,-116.4,1326719.6
89682,32.4,-21.4,1326723.0
89683,84.7,-73.7,1326730.2
89684,27.3,-16.3,1326732.8
89685,129.2,-118.2,1326743.5
89686,117.2,-106.2,1326754.4
89687,232.9,-221.9,1326776.4
89688,241.2,-230.2,1326797.9
89689,22.5,-11.5,1326801.1
89690,122.8,-111.8,1326811.9
89691,4.8,6.2,1326812.0
89692,135.5,-124.5,1326825.6
89693,104.8,-93.8,1326836.0
89694,17.6,-6.6,1326839.2
89695,127.0,-116.0,1326849.9
89696,17.5,-6.5,1326852.0
89697,50.4,-39.4,1326858.8
89698,39.5,-28.5,1326865.4
89699,91.2,-80.2,1326872.8
89700,71.6,-60.6,1326879.1
89701,67.0,-56.0,1326887.4
89702,121.2,-110.2,1326900.3
89703,190.6,-179.6,1326916.5
89704,92.3,-81.3,1326924.1
89705,87.1,-76.1,1326933.6
89706,115.1,-104.1,1326943.7
89707,110.5,-99.5,1326957.3
89708,63.7,-52.7,1326964.5
89709,71.4,-60.4,1326973.5
89710,108.1,-97.1,1326983.0
89711,64.5,-53.5,1326986.8
89712,19.5,-8.5,1326989.2
89713,161.8,-150.8,1327004.6
89714,54.5,-43.5,1327011.7
89715,35.2,-24.2,1327016.1
89716,94.6,-83.6,1327028.0
89717,77.4,-66.4,1327034.0
89718,25.2,-14.2,1327037.5
89719,45.5,-34.5,1327044.5
89720,45.8,-34.8,1327049.7
89721,4.4,6.6,1327049.7
89722,81.8,-70.8,1327056.9
89723,22.6,-11.6,1327059.8
89724,104.5,-93.5,1327069.8
89725,4.8,6.2,1327069.8
89726,166.8,-155.8,1327086.3
89727,183.2,-172.2,1327102.9
89728,199.2,-188.2,1327118.0
89729,115.1,-104.1,1327130.5
89730,38.8,-27.8,1327134.9
89731,147.9,-136.9,1327149.5
89732,35.4,-24.4,1327153.8
89733,80.9,-69.9,1327160.3
89734,26.1,-15.1,1327163.9
89735,74.2,-63.2,1327173.7
89736,67.2,-56.2,1327179.7
89737,155.7,-144.7,1327191.2
89738,62.6,-51.6,1327198.5
89739,63.8,-52.8,1327206.4
89740,154.3,-143.3,1327219.1
89741,32.6,-21.6,1327222.6
89742,96.0,-85.0,1327233.3
89743,31.4,-20.4,1327238.6
89744,121.4,-110.4,1327252.6
89745,19.9,-8.9,1327254.5
89746,37.1,-26.1,1327259.8
89747,116.0,-105.0,1327271.3
89748,56.7,-45.7,1327278.8
89749,47.9,-36.9,1327283.4
89750,122.4,-111.4,1327294.5
89751,65.1,-54.1,1327301.0
89752,41.5,-30.5,1327306.1
89753,69.6,-58.6,1327312.2
89754,57.6,-46.6,1327318.0
89755,77.4,-66.4,1327325.2
89756,40.2,-29.2,1327330.5
89757,78.8,-67.8,1327339.0
89758,112.8,-101.8,1327352.7
89759,91.4,-80.4,1327363.4
89760,78.0,-67.0,1327372.3
89761,140.4,-129.4,1327385.5
89762,173.0,-162.0,1327400.8
89763,134.4,-123.4,1327414.0
89764,106.6,-95.6,1327422.5
89765,55.9,-44.9,1327427.6
89766,72.2,-61.2,1327433.7
89767,87.3,-76.3,1327440.0
89768,138.8,-127.8,1327451.6
89769,83.2,-72.2,1327461.1
89770,119.8,-108.8,1327473.2
89771,62.8,-51.8,1327480.1
89772,111.4,-100.4,1327493.0
89773,25.2,-14.2,1327496.2
89774,58.8,-47.8,1327503.9
89775,147.4,-136.4,1327517.0
89776,161.5,-150.5,1327529.1
89777,8.5,2.5,1327530.2
89778,60.9,-49.9,1327539.5
89779,88.4,-77.4,1327549.8
89780,91.6,-80.6,1327560.2
89781,75.7,-64.7,1327566.8
89782,99.6,-88.6,1327576.9
89783,66.5,-55.5,1327582.7
89784,112.7,-101.7,1327593.0
89785,87.9,-76.9,1327601.9
89786,39.7,-28.7,1327607.2
89787,59.5,-48.5,1327611.9
89788,120.1,-109.1,1327622.0
89789,99.3,-88.3,1327629.5
89790,100.7,-89.7,1327640.6
89791,6.5,4.5,1327641.3
89792,27.5,-16.5,1327644.8
89793,40.8,-29.8,1327650.8
89794,109.7,-98.7,1327658.5
89795,62.0,-51.0,1327664.5
89796,177.3,-166.3,1327679.7
89797,121.7,-110.7,1327690.5
89798,101.7,-90.7,1327701.6
89799,140.9,-129.9,1327719.3
89800,164.1,-153.1,1327736.5
89801,104.7,-93.7,1327747.2
89802,41.0,-30.0,1327752.9
89803,63.0,-52.0,1327760.3
89804,92.2,-81.2,1327769.7
89805,44.1,-33.1,1327774.7
89806,165.5,-154.5,1327788.0
89807,236.2,-225.2,1327806.8
89808,33.5,-22.5,1327810.0
89809,71.6,-60.6,1327816.6
89810,118.5,-107.5,1327828.8
89811,21.4,-10.4,1327831.5
89812,14.6,-3.6,1327833.6
89813,57.3,-46.3,1327840.4
89814,4.2,6.8,1327840.4
89815,67.4,-56.4,1327845.6
89816,20.5,-9.5,1327849.0
89817,93.4,-82.4,1327857.6
89818,32.4,-21.4,1327861.8
89819,72.6,-61.6,1327868.1
89820,136.3,-125.3,1327879.6
89821,107.5,-96.5,1327890.4
89822,7.2,3.8,1327891.0
89823,21.0,-10.0,1327893.5
89824,28.6,-17.6,1327897.2
89825,4.2,6.8,1327897.2
89826,93.7,-82.7,1327908.2
89827,11.2,-0.2,1327909.5
89828,90.7,-79.7,1327919.3
89829,166.1,-155.1,1327932.4
89830,113.6,-102.6,1327943.1
89831,75.8,-64.8,1327951.0
89832,55.5,-44.5,1327956.9
89833,181.3,-170.3,1327972.9
89834,95.4,-84.4,1327980.5
89835,89.9,-78.9,1327992.6
89836,73.9,-62.9,1328000.3
89837,171.5,-160.5,1328016.7
89838,83.7,-72.7,1328024.2
89839,78.0,-67.0,1328030.9
89840,115.6,-104.6,1328043.3
89841,143.7,-132.7,1328055.2
89842,58.0,-47.0,1328065.0
89843,92.9,-81.9,1328073.9
89844,142.7,-131.7,1328087.1
89845,101.5,-90.5,1328096.9
89846,68.4,-57.4,1328103.5
89847,86.8,-75.8,1328112.2
89848,151.2,-140.2,1328126.7
89849,46.6,-35.6,1328131.2
89850,111.1,-100.1,1328140.6
89851,63.8,-52.8,1328146.4
89852,157.5,-146.5,1328160.1
89853,145.1,-134.1,1328173.6
89854,56.7,-45.7,1328180.9
89855,183.3,-172.3,1328198.2
89856,63.8,-52.8,1328204.8
89857,3.7,7.3,1328204.8
89858,132.5,-121.5,1328215.4
89859,157.8,-146.8,1328229.7
89860,68.9,-57.9,1328237.4
89861,83.1,-72.1,1328243.4
89862,106.7,-95.7,1328252.9
89863,38.5,-27.5,1328258.3
89864,146.6,-135.6,1328271.4
89865,92.0,-81.0,1328281.0
89866,100.0,-89.0,1328291.8
89867,115.4,-104.4,1328301.6
89868,161.5,-150.5,1328316.0
89869,111.7,-100.7,1328324.5
89870,67.4,-56.4,1328330.3
89871,5.8,5.2,1328330.9
89872,74.9,-63.9,1328337.7
89873,63.9,-52.9,1328342.4
89874,93.2,-82.2,1328349.9
89875,73.0,-62.0,1328356.0
89876,134.1,-123.1,1328369.3
89877,123.3,-112.3,1328381.5
89878,166.0,-155.0,1328397.6
89879,117.8,-106.8,1328408.7
89880,97.4,-86.4,1328419.4
89881,137.0,-126.0,1328431.8
89882,202.5,-191.5,1328450.6
89883,102.0,-91.0,1328462.1
89884,80.3,-69.3,1328469.0
89885,116.1,-105.1,1328478.0
89886,4.1,6.9,1328478.0
89887,91.8,-80.8,1328487.2
89888,80.5,-69.5,1328495.2
89889,76.7,-65.7,1328506.2
89890,21.3,-10.3,1328509.4
89891,92.2,-81.2,1328518.4
89892,117.2,-106.2,1328528.2
89893,73.2,-62.2,1328535.7
89894,56.2,-45.2,1328543.1
89895,69.2,-58.2,1328549.8
89896,132.4,-121.4,1328560.4
89897,102.3,-91.3,1328569.4
89898,78.7,-67.7,1328575.1
89899,114.3,-103.3,1328587.7
89900,81.2,-70.2,1328596.1
89901,129.3,-118.3,1328609.1
89902,98.9,-87.9,1328620.7
89903,142.7,-131.7,1328632.3
89904,21.4,-10.4,1328634.2
89905,124.5,-113.5,1328645.8
89906,74.4,-63.4,1328652.5
89907,9.4,1.6,1328653.8
89908,55.3,-44.3,1328659.3
89909,25.0,-14.0,1328661.9
89910,4.2,6.8,1328661.9
89911,44.5,-33.5,1328667.0
89912,124.7,-113.7,1328678.1
89913,92.7,-81.7,1328687.4
89914,119.0,-108.0,1328698.9
89915,127.4,-116.4,1328709.6
89916,127.4,-116.4,1328720.9
89917,69.6,-58.6,1328726.9
89918,71.5,-60.5,1328736.0
89919,132.9,-121.9,1328748.5
89920,181.3,-170.3,1328760.8
89921,147.5,-136.5,1328773.0
89922,186.2,-175.2,1328788.4
89923,143.6,-132.6,1328802.1
89924,77.3,-66.3,1328810.4
89925,87.8,-76.8,1328821.1
89926,45.4,-34.4,1328825.3
89927,109.3,-98.3,1328834.5
89928,79.9,-68.9,1328840.6
89929,111.9,-100.9,1328851.4
89930,62.0,-51.0,1328858.9
89931,71.3,-60.3,1328865.6
89932,121.2,-110.2,1328879.9
89933,206.6,-195.6,1328895.9
89934,65.8,-54.8,1328901.6
89935,72.6,-61.6,1328907.3
89936,28.5,-17.5,1328911.9
89937,23.1,-12.1,1328914.5
89938,11.6,-0.6,1328916.0
89939,66.9,-55.9,1328922.0
89940,76.9,-65.9,1328928.4
89941,37.3,-26.3,1328934.5
89942,174.9,-163.9,1328951.8
89943,56.1,-45.1,1328957.2
89944,87.8,-76.8,1328967.9
89945,173.5,-162.5,1328983.3
89946,91.4,-80.4,1328993.2
89947,131.9,-120.9,1329006.1
89948,110.6,-99.6,1329016.9
89949,90.0,-79.0,1329024.8
89950,163.1,-152.1,1329037.8
89951,127.9,-116.9,1329046.3
89952,59.5,-48.5,1329052.2
89953,70.1,-59.1,1329060.4
89954,67.5,-56.5,1329069.3
89955,69.8,-58.8,1329076.9
89956,4.7,6.3,1329076.9
89957,41.5,-30.5,1329083.1
89958,96.3,-85.3,1329092.0
89959,25.1,-14.1,1329095.6
89960,4.0,7.0,1329095.6
89961,36.0,-25.0,1329099.8
89962,208.1,-197.1,1329119.0
89963,53.1,-42.1,1329122.7
89964,105.6,-94.6,1329133.4
89965,128.1,-117.1,1329146.0
89966,49.3,-38.3,1329150.2
89967,127.0,-116.0,1329163.1
89968,4.6,6.4,1329163.1
89969,5.9,5.1,1329163.9
89970,56.2,-45.2,1329170.4
89971,85.3,-74.3,1329179.4
89972,114.9,-103.9,1329190.1
89973,64.7,-53.7,1329199.3
89974,131.4,-120.4,1329210.3
89975,79.5,-68.5,1329218.2
89976,65.6,-54.6,1329225.8
89977,39.3,-28.3,1329231.8
89978,164.9,-153.9,1329245.0
89979,54.1,-43.1,1329253.3
89980,77.2,-66.2,1329260.1
89981,72.0,-61.0,1329267.1
89982,41.7,-30.7,1329272.1
89983,112.5,-101.5,1329283.0
89984,43.3,-32.3,1329289.0
89985,120.9,-109.9,1329299.9
89986,50.6,-39.6,1329305.9
89987,115.8,-104.8,1329315.1
89988,4.9,6.1,1329315.1
89989,36.3,-25.3,1329319.4
89990,169.6,-158.6,1329335.4
89991,130.0,-119.0,1329345.7
89992,81.3,-70.3,1329353.7
89993,163.3,-152.3,1329368.1
89994,88.8,-77.8,1329377.4
89995,47.9,-36.9,1329383.4
89996,79.7,-68.7,1329393.6
89997,109.4,-98.4,1329406.8
89998,61.8,-50.8,1329414.3
89999,41.8,-30.8,1329419.7
90000,52.7,-41.7,1329425.5
90001,59.7,-48.7,1329432.1
90002,54.8,-43.8,1329436.2
90003,106.1,-95.1,1329445.8
90004,115.6,-104.6,1329453.5
90005,178.5,-167.5,1329469.3
90006,65.3,-54.3,1329477.5
90007,61.0,-50.0,1329483.9
90008,160.5,-149.5,1329499.8
90009,72.1,-61.1,1329504.9
90010,106.2,-95.2,1329512.2
90011,37.5,-26.5,1329515.2
90012,68.5,-57.5,1329524.0
90013,92.6,-81.6,1329532.0
90014,54.4,-43.4,1329537.2
90015,99.2,-88.2,1329546.3
90016,142.2,-131.2,1329558.0
90017,107.0,-96.0,1329567.3
90018,84.0,-73.0,1329574.6
90019,112.5,-101.5,1329585.2
90020,131.1,-120.1,1329598.0
90021,21.8,-10.8,1329601.5
90022,39.2,-28.2,1329604.5
90023,116.7,-105.7,1329615.9
90024,97.1,-86.1,1329624.1
90025,100.7,-89.7,1329632.4
90026,110.1,-99.1,1329642.8
90027,125.6,-114.6,1329655.3
90028,38.5,-27.5,1329659.6
90029,250.4,-239.4,1329679.0
90030,138.3,-127.3,1329691.1
90031,134.0,-123.0,1329703.0
90032,93.6,-82.6,1329714.9
90033,162.8,-151.8,1329730.3
90034,60.0,-49.0,1329736.9
90035,64.5,-53.5,1329742.7
90036,106.9,-95.9,1329752.5
90037,152.3,-141.3,1329767.5
90038,69.8,-58.8,1329773.6
90039,136.1,-125.1,1329785.7
90040,72.4,-61.4,1329793.5
90041,50.8,-39.8,1329801.2
90042,69.9,-58.9,1329809.1
90043,130.5,-119.5,1329821.1
90044,16.8,-5.8,1329823.8
90045,142.4,-131.4,1329839.5
90046,45.6,-34.6,1329846.9
90047,28.3,-17.3,1329851.0
90048,97.4,-86.4,1329859.9
90049,30.3,-19.3,1329863.2
90050,137.3,-126.3,1329876.3
90051,51.7,-40.7,1329882.6
90052,19.0,-8.0,1329884.4
90053,60.2,-49.2,1329890.5
90054,133.0,-122.0,1329903.9
90055,106.1,-95.1,1329913.0
90056,31.4,-20.4,1329917.7
90057,92.6,-81.6,1329925.1
90058,78.2,-67.2,1329933.8
90059,118.1,-107.1,1329944.5
